Gene,PeakRatio,PeakCall,5_UTR,uORF,Structure,InitH,InitC,Length,Intron,5Speed,AvSpeed,minSpeed,tAI,3_UTR,poly_P,poly_KR
YBL088C,1.5,False,0,0,0.0,5.147434285714286,0.01529,2787,0,0.28819999999999996,0.2654366702547542,0.5192499999999999,0.22497772018729412,67,2,4
YBL089W,0.0,False,46,0,0.11580677966101696,,0.06369,459,0,0.4242,0.29418213507625274,0.4760000000000001,0.21139717907613867,49,1,2
YBL090W,0.1,False,20,0,0.0,15.978042857142857,0.20444,177,0,0.31716,0.23637514124293785,0.31087999999999993,0.2860811349604478,120,1,3
YBL091C,0.4444444444444444,False,33,0,0.32960790051207023,16.94352,0.10678,421,0,0.2766,0.21853206650831355,0.37629999999999997,0.26361181570764425,68,2,7
YBL091C-A,0.25,True,90,0,0.0,,,175,1,0.26045999999999997,0.2768742857142858,0.3911999999999999,0.23927060782099416,66,1,3
YBL092W,1.0096153846153846,False,365,0,0.23860690087829362,0.0,,130,0,0.23129999999999998,0.13135999999999998,0.17949999999999997,0.39661957240208023,70,1,3
YBL093C,2.0217391304347827,False,107,0,0.2437569060773481,20.1592125,0.07518,220,0,0.17806000000000002,0.3033390909090909,0.5606500000000001,0.23163792054355534,135,2,4
YBL095W,0.5,False,13,0,0.08215434083601288,22.300639999999998,0.07251,270,0,0.16046,0.26942,0.46943,0.24362340528535403,120,1,2
YBL097W,0.6666666666666666,False,0,0,0.0,227.96834666666666,0.05674,754,0,0.23109999999999994,0.24179124668435018,0.42135,0.2461254017377968,0,1,3
YBL098W,0.0,False,23,0,0.09913996075866582,4.6244675,0.08577,460,0,0.30379999999999996,0.2305608695652174,0.355,0.25581215481000597,124,2,3
YBL099W,0.4194915254237288,False,298,0,0.6379482523831139,95.67715548387096,0.12571,545,0,0.1233,0.17005064220183486,0.29762999999999995,0.2747236771587835,267,2,2
YBL100W-A,0.0,False,0,0,0.0,0.0,,438,0,0.1413,0.24083972602739728,0.5218,0.23825338859960485,0,3,2
YBL100W-B,0.0,False,0,0,0.0,0.0,,1770,1,0.1413,0.2596980790960452,0.5218,0.22941836317973363,0,3,3
YBL100W-C,1.1,True,0,0,0.0,,,39,0,0.28189999999999993,0.28005641025641026,0.0,0.19461110060397155,0,1,1
YBL101C,1.1666666666666667,True,284,0,0.0,13.719778000000002,0.041839999999999995,1117,0,0.28236,0.2793183527305282,0.5076499999999999,0.2357670144735238,118,4,4
YBL102W,0.15853658536585366,False,108,0,0.5044724915445321,0.5556021428571428,0.04456,215,0,0.39309999999999995,0.31700279069767445,0.5114799999999999,0.20667020370949574,149,2,2
YBL103C,0.4,False,142,0,0.0,56.86348,0.06809,486,0,0.2394,0.2672724279835391,0.48235,0.2474975323473257,186,2,4
YBL104C,0.0,False,7,0,0.0,1.1761199999999998,0.06522,1038,0,0.2674,0.24733892100192678,0.4878,0.21769170908300436,75,1,3
YBL105C,1.6,True,325,0,0.0,4.5953325,0.05041,1151,0,0.3734,0.23865247610773238,0.54503,0.2490546399872627,133,2,4
YBL106C,0.0,False,54,0,0.0,,0.0229,1010,0,0.1834,0.25614257425742576,0.5067,0.22654334468380122,35,2,3
YBL107C,0.25,False,41,0,0.0,93.141225,0.11285999999999999,196,0,0.2428,0.24512551020408166,0.3969,0.2527177718026702,109,1,2
YBL108C-A,0.0,False,0,0,0.0,,,42,0,0.16499999999999998,0.1582190476190476,0.0,0.27239961705580024,0,1,1
YBL111C,0.0,False,0,0,0.0,0.5234624999999999,0.014819999999999998,667,1,0.15739999999999998,0.29729055472263866,0.46575,0.23700761690201624,0,2,3
YBL112C,0.0,False,0,0,0.0,,0.28376999999999997,105,0,0.31289999999999996,0.2788666666666667,0.36490999999999996,0.24739337091110225,0,2,2
YBL113C,0.0,False,0,0,0.0,,0.014240000000000001,792,0,0.09766,0.23967575757575757,0.4507300000000001,0.24848078343166086,0,1,3
YBR001C,0.8181818181818182,False,116,0,0.0,167.47334666666669,0.044719999999999996,780,0,0.3355,0.251778717948718,0.42138,0.21965101100782156,68,2,3
YBR002C,0.0,False,48,0,0.13517,6.57558,0.08448,286,0,0.2833,0.26183426573426577,0.4466500000000001,0.2559199672982941,91,2,3
YBR003W,0.15384615384615385,False,148,0,0.1756850793650794,18.8442,0.05632,473,0,0.18860000000000002,0.25919661733615224,0.41979999999999995,0.2430019390657987,130,1,3
YBR004C,0.5,False,65,0,0.04725017277125087,,0.13178,433,0,0.34719999999999995,0.24881385681293303,0.43934999999999996,0.22679111684645425,91,2,2
YBR005W,0.8181818181818182,False,35,0,0.08216038882138517,0.5661899999999999,0.11225999999999998,213,0,0.2881,0.3352816901408451,0.5289999999999999,0.24373673126706735,195,3,5
YBR006W,0.5,False,195,0,0.0,,0.07936,497,0,0.15460000000000002,0.23027042253521127,0.38863,0.24523069301542497,118,1,2
YBR007C,0.5,True,11,0,0.0,36.62089666666667,0.03379,736,0,0.12079999999999999,0.2651315217391304,0.4514,0.22300325584577482,127,3,3
YBR008C,0.0,False,134,1,0.0,3.0650399999999998,0.02545,548,0,0.32306,0.2609770072992701,0.4257000000000001,0.22673553768516239,19,1,2
YBR009C,0.1704438149197356,False,39,0,0.34232851239669426,302.4957,0.4318,103,0,0.07656,0.11008932038834951,0.12978000000000003,0.24921384895327342,237,1,3
YBR010W,0.04715302491103203,False,28,0,0.5069810996563574,0.0,0.25606999999999996,136,0,0.18962,0.13445294117647058,0.16648000000000002,0.3529574702722724,162,1,2
YBR011C,0.2518518518518518,False,31,0,0.747239378238342,7.075635483870968,0.23403000000000002,287,0,0.11646000000000001,0.14962508710801395,0.2327,0.3534276346907559,90,2,2
YBR012W-A,0.0,False,0,0,0.0,0.0,,440,0,0.1461,0.27606590909090906,0.5274000000000001,0.23772129611294515,0,3,2
YBR012W-B,0.0,False,0,0,0.0,0.0,,1756,1,0.1461,0.270557972665148,0.5290000000000001,0.22504144344061955,0,3,3
YBR013C,4.0,True,23,0,0.0,13.73031,0.20317000000000002,129,0,0.36500000000000005,0.27621395348837213,0.35778,0.16304233941855867,21,1,2
YBR014C,2.0,False,74,0,0.19180657894736847,3.01158,0.19124000000000002,203,0,0.19136,0.2615192118226601,0.40555,0.24504929508245718,105,1,2
YBR015C,1.6428571428571428,True,107,0,0.3842639094042344,280.34066666666666,0.1443,597,0,0.31,0.24388107202680068,0.43709999999999993,0.25795944439059615,130,2,4
YBR016W,0.5454545454545454,False,42,0,0.4238988941548183,4.137705,0.09932,128,0,0.15830000000000002,0.3749765625,0.71065,0.27028056652031335,208,3,1
YBR017C,0.22727272727272727,False,49,0,0.2379007977800902,53.53566666666667,0.07955,918,0,0.38439999999999996,0.2585372549019608,0.44975000000000004,0.24040860473728468,77,2,3
YBR018C,1.0,False,74,0,0.0,,0.10827,366,0,0.1516,0.24152841530054645,0.37429999999999997,0.23346498079765224,26,2,3
YBR019C,0.0,False,0,0,0.0,,0.024380000000000002,699,0,0.3061,0.22260286123032905,0.3719,0.22722642563344608,0,1,3
YBR020W,0.0,False,0,0,0.0,,0.0347,528,0,0.21590000000000004,0.2236939393939394,0.36795,0.25322787388716234,0,1,2
YBR021W,0.0,False,113,0,0.0,,0.02775,633,0,0.28559999999999997,0.23968625592417064,0.4125,0.23931175813948083,140,2,2
YBR022W,0.2727272727272727,False,85,0,-0.04028608582574771,17.453413333333334,0.2273,177,0,0.24609999999999999,0.25842146892655365,0.36665,0.20463124970735874,150,1,1
YBR023C,0.2,False,50,0,0.3548756815703381,26.933984000000002,0.052539999999999996,1165,0,0.22640000000000002,0.2518379399141631,0.5481999999999999,0.23181863403180356,120,2,3
YBR024W,1.0555555555555556,False,92,0,0.0,132.977586,0.08411,301,0,0.21966000000000002,0.2548910299003323,0.40735,0.22353575896668468,217,1,4
YBR025C,0.16037735849056603,False,121,0,0.47644744318181814,28.233981999999997,0.1853,394,0,0.18980000000000002,0.1445517766497462,0.23815,0.30614546062486264,184,2,3
YBR026C,0.6666666666666666,True,3,0,0.21585506072874494,49.50002249999999,0.12312999999999999,380,0,0.4064,0.25706368421052633,0.49275,0.24411959628798346,92,1,3
YBR028C,1.0,False,0,0,0.14134980988593157,38.90136,0.06335,525,0,0.26880000000000004,0.23840228571428573,0.41084999999999994,0.2280681539762391,0,2,4
YBR029C,0.0,False,685,0,0.1765284403669725,,0.1172,457,0,0.27020000000000005,0.24929671772428882,0.43015,0.2396421591466975,121,2,2
YBR030W,0.4166666666666667,False,64,0,0.059166485310119706,413.5218266666667,0.05695,552,0,0.2293,0.25424202898550724,0.50065,0.2388389309121091,115,2,2
YBR031W,0.03056768558951965,False,169,0,1.1051822616407982,0.0,0.25125,362,0,0.1476,0.12350883977900552,0.20105,0.3583889582065708,95,1,2
YBR033W,0.0,False,0,0,0.0,,0.03191,919,0,0.31100000000000005,0.278530359085963,0.48794999999999994,0.22149942472720954,0,1,4
YBR034C,0.17857142857142858,False,29,0,0.19952248569092398,154.5505,0.18045999999999998,348,0,0.20329999999999998,0.21603275862068966,0.32585000000000003,0.2653673237275911,157,1,2
YBR035C,0.14473684210526316,False,27,0,0.09622415940224162,,0.14405,228,0,0.20129999999999998,0.2149228070175439,0.4707,0.28685077035219814,99,1,3
YBR036C,0.5,True,49,0,0.6990239731142645,150.524725,0.1258,410,0,0.3143,0.2712980487804878,0.4444000000000001,0.2484727867932707,57,1,2
YBR037C,0.4166666666666667,False,29,0,0.09182395833333336,35.5711825,0.09103,295,0,0.26036,0.2906962711864407,0.39969999999999994,0.2335505514930313,58,2,3
YBR038W,0.4074074074074074,True,93,0,0.18697720075997468,,0.07536,963,0,0.24535999999999997,0.2426332294911734,0.5325,0.24508085243873595,173,3,3
YBR039W,2.4705882352941178,False,92,0,0.39277980132450335,0.0,0.14590999999999998,311,0,0.38395999999999997,0.17733311897106108,0.33098,0.3249438291202243,180,1,2
YBR040W,1.0,False,66,0,0.0,,0.08056,298,0,0.2385,0.2770503355704698,0.42560000000000003,0.2259249273129219,0,1,2
YBR041W,0.0,False,48,0,0.3051450892857143,12.639726,0.1239,669,0,0.37429999999999997,0.21998535127055305,0.35312999999999994,0.239053157450825,182,1,3
YBR042C,1.0,False,67,0,0.12632217898832684,1.67112,0.06087000000000001,397,0,0.1945,0.2620911838790932,0.42305000000000004,0.218178470301412,91,1,4
YBR043C,5.0,False,151,1,0.0921091684434968,13.5741875,0.01856,689,0,0.40519999999999995,0.25641015965166913,0.38659999999999994,0.22989345891148924,124,2,2
YBR044C,0.0,False,68,1,0.0,,0.0443,572,0,0.24040000000000003,0.24854825174825176,0.40928000000000003,0.2352217259906233,44,1,3
YBR045C,0.0,False,140,0,0.0,,0.058120000000000005,639,0,0.22676000000000002,0.2524566510172144,0.48177999999999993,0.22216617661945565,0,1,4
YBR046C,0.5263157894736842,False,58,0,0.07381330868761554,631.9199266666667,0.11137999999999999,334,0,0.279,0.2527982035928144,0.47939999999999994,0.23253456694539434,19,2,3
YBR047W,0.0,False,45,0,0.0,5.38164,0.21964,175,0,0.18749999999999997,0.2431988571428571,0.3875,0.2517807997321904,81,1,2
YBR048W,0.08547008547008547,False,29,0,0.4955177715091678,0.0,0.15857000000000002,156,1,0.11979999999999999,0.12704102564102562,0.16768,0.3341770854201959,210,1,2
YBR049C,0.5652173913043478,False,132,0,0.0,408.95495999999997,0.075,810,0,0.3126,0.22881506172839508,0.5457,0.24825330948591823,248,1,4
YBR050C,0.0,False,128,0,0.0,,0.07125,338,0,0.15789999999999998,0.2642319526627219,0.5462,0.23343248514986034,28,2,4
YBR052C,0.5189873417721519,False,139,0,0.3581748942172074,0.0,0.12582000000000002,210,0,0.1895,0.2277895238095238,0.3305,0.24028823516413272,31,2,2
YBR053C,0.2727272727272727,False,52,1,0.1324491887275833,152.62076374999998,0.1122,358,0,0.158,0.23225698324022345,0.33883,0.22782565936040436,42,2,2
YBR054W,0.12,False,315,0,0.05516053706946879,12.30728625,0.16883,344,0,0.15296,0.17106918604651164,0.24299999999999997,0.2983706090210354,363,2,3
YBR055C,1.0,True,23,0,0.0,2470.2061849999996,0.028130000000000002,899,0,0.22479999999999997,0.2548901001112347,0.4098,0.25019271664595605,72,2,5
YBR056W,0.1111111111111111,False,70,0,0.036235777496839455,761.0754059999999,,501,0,0.26006,0.21000838323353294,0.33555,0.2354008872779336,142,2,3
YBR056W-A,0.0,False,51,0,0.0,,0.09434,66,0,0.14336,0.2009121212121212,0.24345000000000008,0.18762623669273584,446,4,1
YBR057C,1.0,False,99,0,0.0,247.45812,0.06974,366,0,0.2519,0.2873284153005465,0.4288499999999999,0.24813579623269547,102,2,2
YBR058C,0.6,True,22,0,0.1971826159632261,106.5047025,0.06462999999999999,781,0,0.31460000000000005,0.25095569782330346,0.43260000000000004,0.2328831382356691,25,3,2
YBR058C-A,0.5876288659793815,True,45,0,0.289,,,80,0,0.34540000000000004,0.28727,0.37749999999999995,0.20397271921775628,108,1,3
YBR059C,0.18181818181818182,True,136,0,0.0,64.634856,0.041569999999999996,1108,0,0.26935999999999993,0.2688635379061372,0.5681,0.24126970054912983,39,2,3
YBR060C,0.4230769230769231,False,68,0,0.0,82.7159,0.03985,620,0,0.325,0.2706903225806452,0.44930000000000003,0.24541952950548548,30,2,5
YBR061C,0.27586206896551724,False,55,0,0.16943181818181818,61.697700000000005,0.10212,310,0,0.14146,0.2641225806451613,0.45433,0.2243960305906529,156,2,2
YBR062C,0.0,False,79,0,0.03820722135007851,9.472968,0.34321999999999997,180,1,0.2648,0.26355222222222224,0.4762599999999999,0.231392499281225,86,1,3
YBR063C,0.0,False,67,0,0.0,,0.06411,404,0,0.2182,0.2438821782178218,0.4665,0.23835448641097803,110,1,3
YBR065C,1.0,False,43,0,0.0,302.19475,0.05865,364,0,0.253,0.2602434065934066,0.3651000000000001,0.22918583315614344,167,3,3
YBR066C,0.5,False,195,0,0.0,68.39080000000001,0.10987999999999999,220,0,0.1784,0.25159363636363635,0.4242,0.2182597759258877,72,1,4
YBR067C,0.5769230769230769,True,87,0,1.0828545924967659,13.372955555555556,,210,0,0.1329,0.17102000000000003,0.2468,0.3258118695842307,110,1,1
YBR068C,1.0769230769230769,False,73,0,0.44915033621517775,453.675584,0.08959,609,0,0.2468,0.23637142857142857,0.4781000000000001,0.2388550931635688,201,1,2
YBR069C,0.8125,False,105,0,0.559341005802708,75.45864571428571,0.08267000000000001,619,0,0.17129999999999998,0.2632620355411955,0.4345,0.22225802682549617,107,2,2
YBR070C,1.0,False,65,0,-0.00618193224592219,23.949714285714283,0.1724,237,0,0.2433,0.2890987341772152,0.47239999999999993,0.20966971702019752,18,1,2
YBR071W,1.0,False,189,0,0.21883281086729367,387.3921566666666,0.11739000000000001,211,0,0.16236,0.2736701421800948,0.4323499999999999,0.26713380990743724,262,1,3
YBR072C-A,2.0,False,0,0,0.0,,,53,0,0.34349999999999997,0.24342264150943396,0.0,0.23170016375605929,104,1,1
YBR072W,0.4,False,74,0,0.13286781609195403,0.0,0.11672,214,0,0.2535,0.20041214953271028,0.29075,0.30548425013251634,165,1,2
YBR073W,0.5,True,75,0,0.1852676733013041,20.586555,0.05103,958,0,0.3572,0.2600724425887265,0.48823000000000005,0.23989283544684872,64,2,3
YBR074W,1.0,False,23,0,0.19741968264686025,15.880590000000002,0.18317999999999998,976,0,0.2977600000000001,0.2759694672131148,0.46007999999999993,0.21682494942026048,26,1,3
YBR076W,0.0,False,208,0,0.0,,0.06697,354,0,0.2701,0.24777514124293787,0.45928,0.2305285886618622,0,2,3
YBR077C,0.5217391304347826,False,122,1,0.04183292383292387,4.394905,0.08842,162,0,0.28800000000000003,0.2723098765432099,0.40354999999999996,0.2547275907115199,203,1,1
YBR078W,1.1702127659574468,True,176,0,1.1444693358162632,,0.14924,429,1,0.1269,0.14985268065268065,0.25245,0.302179007240526,74,1,2
YBR079C,0.09345794392523364,False,26,0,0.31864760469011727,26.958233076923072,0.1213,964,0,0.3101999999999999,0.18342759336099587,0.33834999999999993,0.3546516922168309,81,3,4
YBR080C,0.05555555555555555,False,28,0,0.1609309917355372,126.29392285714287,0.0919,758,0,0.26270000000000004,0.23127229551451187,0.37815000000000004,0.24052033824283187,122,2,3
YBR081C,1.6666666666666667,True,147,0,0.0,10.241532,0.02219,1332,0,0.22405999999999998,0.24003948948948947,0.4083500000000001,0.25091341440612597,100,2,4
YBR082C,0.6420047732696897,True,210,0,0.6114627249357326,94.00765500000001,0.21231,148,1,0.1035,0.22098513513513515,0.32184999999999997,0.2639991811951928,121,2,2
YBR083W,0.07142857142857142,False,155,1,0.0,0.79299,0.06362999999999999,486,0,0.1732,0.3042378600823045,0.5615499999999999,0.23092876324682107,53,1,2
YBR084C-A,0.14285714285714285,False,131,0,0.5186396984924623,0.0,,189,1,0.15516000000000002,0.11775978835978836,0.15891000000000002,0.3722276589105564,95,1,3
YBR084W,0.0,False,70,0,0.4045645569620253,39.76506,0.07081,975,0,0.30196,0.23063282051282052,0.42157999999999995,0.25174335868968895,162,1,3
YBR085C-A,0.2222222222222222,False,57,0,0.13174114021571648,,,85,0,0.28030000000000005,0.24176470588235294,0.34204999999999997,0.24827604799142217,334,1,2
YBR085W,1.4,False,90,0,0.043714043993231824,42.9091,0.12403,307,0,0.1856,0.22468729641693816,0.35475,0.2234392084007375,168,1,3
YBR086C,1.3333333333333333,False,247,1,0.5707505812126925,0.9831659259259259,0.05306,946,0,0.44279999999999997,0.2423260042283298,0.41445,0.24565781338993442,95,2,3
YBR087W,0.010869565217391304,False,134,0,0.18385398230088495,9.274284545454545,0.07502,354,0,0.35926,0.25725197740113,0.41695000000000004,0.2371379764202105,52,1,2
YBR088C,0.7469879518072289,False,62,0,0.5280546583850932,8.693835652173913,0.16289,258,0,0.19,0.21824573643410852,0.35784999999999995,0.24710157453114812,69,1,2
YBR089C-A,0.38095238095238093,True,439,0,-0.003742268041237115,109.45223333333334,,99,0,0.1944,0.21624646464646466,0.33087999999999995,0.3963301030175474,134,1,4
YBR090C,0.0,False,0,0,0.0,4.06701,0.16649,122,1,0.5457,0.3057459016393443,0.4527499999999999,0.25435757742014947,0,2,2
YBR091C,0.058823529411764705,False,41,0,-0.11286036036036036,,,109,0,0.3591,0.3217669724770641,0.4180999999999999,0.1988991527323434,87,1,2
YBR092C,0.75,False,68,0,0.8893777777777779,33.50196,0.20917,467,0,0.298,0.19064625267665955,0.4639500000000001,0.27496985106598426,60,1,2
YBR093C,0.34782608695652173,False,48,0,0.5296969086021506,89.91618,0.21313000000000001,467,0,0.2109,0.1772963597430407,0.27295,0.2699905499476158,36,1,2
YBR094W,0.5,True,56,0,0.142343295973433,1245.3559066666667,0.14079,753,0,0.2141,0.2406855245683931,0.40364999999999995,0.2556738350899158,91,1,3
YBR095C,0.25,False,68,0,0.0,26.570520000000002,0.07425,430,0,0.20190000000000002,0.25960372093023254,0.5175,0.2508018672532063,105,1,4
YBR096W,0.6666666666666666,False,84,0,0.36344273907910274,18.65126105263158,0.10592,230,0,0.29169999999999996,0.24261652173913043,0.47655000000000003,0.23961811554985926,70,1,2
YBR097W,0.0,False,0,0,0.0,243.90145249999998,0.022019999999999998,1454,0,0.32599999999999996,0.2696441540577717,0.4915000000000001,0.23075773235674843,75,2,3
YBR098W,0.0,False,86,0,0.0,,0.06444,691,0,0.3132,0.27975687409551375,0.4664499999999999,0.2277103506719481,215,1,3
YBR101C,0.29411764705882354,False,50,0,0.23219088937093277,28.327175882352943,0.14206,290,0,0.25129999999999997,0.2523503448275862,0.3827,0.2603067317991942,45,1,2
YBR102C,0.6111111111111112,False,63,0,0.0,2.54529,0.03913,753,0,0.15986,0.2782807436918991,0.44385,0.24157494580522185,116,2,3
YBR103W,1.3571428571428572,False,117,0,0.0839384328358209,60.339335,0.06366000000000001,535,0,0.2735,0.2831958878504673,0.48735000000000006,0.20011212505332104,0,1,2
YBR104W,1.2222222222222223,False,60,0,0.06263060686015831,63.97215333333333,0.08118,329,0,0.3789,0.25490273556231,0.45954999999999996,0.21856618167090713,89,2,2
YBR105C,0.3333333333333333,False,54,1,0.0,0.0,0.061189999999999994,362,0,0.4048,0.30228066298342543,0.51845,0.24973666281165022,98,2,3
YBR106W,0.46153846153846156,False,45,0,0.4390937583001328,29.868607878787873,0.20414000000000002,188,0,0.21760000000000002,0.16475319148936168,0.29225,0.31462451668658475,310,1,3
YBR107C,0.0,False,116,1,0.0,0.2338875,0.06517,245,0,0.2277,0.26585877551020404,0.52553,0.25700006028312855,520,1,1
YBR108W,0.06451612903225806,False,31,0,0.0,1.04544,0.03243,947,0,0.1804,0.3356935586061246,0.6219,0.2530714045044833,144,5,3
YBR109C,0.3389830508474576,False,44,0,0.3799083850931677,4.6864527906976745,0.2141,147,0,0.14850000000000002,0.2379904761904762,0.42715,0.23826095143007353,171,1,1
YBR110W,7.0,False,0,0,0.24715575465196418,2.80665,0.12253,449,0,0.2737,0.24947572383073496,0.35439999999999994,0.2306420562051173,101,2,3
YBR111C,0.058823529411764705,False,171,0,-0.07907573812580232,7.854219642857143,0.13163,231,0,0.20062000000000002,0.21850476190476195,0.39765000000000006,0.2674462114401903,190,2,2
YBR111W-A,0.06451612903225806,False,25,0,0.060284210526315794,,,96,1,0.14719999999999997,0.27713125,0.4011,0.24748113142307626,159,1,1
YBR112C,1.0357142857142858,False,0,0,0.3504037013801757,348.49298400000004,0.055810000000000005,966,0,0.18319999999999997,0.2983766045548654,0.7116,0.2766860801631548,287,3,2
YBR114W,0.5,False,0,0,0.0,21.63412,0.03342,790,0,0.16616,0.23746860759493674,0.37566,0.2489778983140035,0,2,6
YBR115C,0.6724137931034483,False,119,0,0.1837797316057381,17.99011090909091,0.08026,1392,0,0.19769999999999996,0.21717830459770113,0.5518,0.24559499965572198,24,3,3
