#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
587	YER083C	chrv	-	326173	327031	326173	327031	1	326173,	327031,	GET2
587	YER102W	chrv	+	362732	363702	363099	363702	1	363099,	363702,	RPS8B
587	YER071C	chrv	-	301946	302327	301946	302327	1	301946,	302327,	TDA2
587	YER080W	chrv	+	319962	321846	319962	321846	1	319962,	321846,	AIM9
587	YER075C	chrv	-	308412	311199	308412	311199	1	308412,	311199,	PTP3
587	YER066C-A	chrv	-	291702	292203	291702	292203	1	291702,	292203,	YER066C-A
587	YER056C	chrv	-	266511	268113	266511	268113	1	266511,	268113,	FCY2
587	YER087W	chrv	+	330575	332306	330575	332306	1	330575,	332306,	AIM10
587	YER107C	chrv	-	373447	374545	373447	374545	1	373447,	374545,	GLE2
587	YER112W	chrv	+	387231	387795	387231	387795	1	387231,	387795,	LSM4
587	YER076C	chrv	-	312589	313498	312589	313498	1	312589,	313498,	YER076C
587	YER087C-B	chrv	-	332581	332830	332581	332830	1	332581,	332830,	SBH1
587	YER097W	chrv	+	355139	355469	355139	355469	1	355139,	355469,	YER097W
587	YER060W-A	chrv	+	276571	278164	276571	278164	1	276571,	278164,	FCY22
587	YER064C	chrv	-	282704	284222	282704	284222	1	282704,	284222,	VHR2
587	YER074W-A	chrv	+	307652	308123	307652	308123	3	307652,307848,308067,	307746,307956,308123,	YOS1
587	YER096W	chrv	+	351697	353236	351697	353236	1	351697,	353236,	SHC1
587	YER065C	chrv	-	285240	286914	285240	286914	1	285240,	286914,	ICL1
587	YER089C	chrv	-	335945	337340	335945	337340	1	335945,	337340,	PTC2
588	YER161C	chrv	-	499346	500348	499346	500348	1	499346,	500348,	SPT2
588	YER125W	chrv	+	410188	412618	410188	412618	1	410188,	412618,	RSP5
588	YER115C	chrv	-	394291	394867	394291	394867	1	394291,	394867,	SPR6
588	YER131W	chrv	+	423590	424311	423951	424311	1	423951,	424311,	RPS26B
588	YER152C	chrv	-	472656	473988	472656	473988	1	472656,	473988,	YER152C
588	YER148W	chrv	+	465302	466025	465302	466025	1	465302,	466025,	SPT15
588	YER148W-A	chrv	+	466184	466763	466184	466763	1	466184,	466763,	YER148W-A
588	YER164W	chrv	+	505391	509798	505391	509798	1	505391,	509798,	CHD1
588	YER140W	chrv	+	451564	453235	451564	453235	1	451564,	453235,	EMP65
588	YER149C	chrv	-	466207	467470	466207	467470	1	466207,	467470,	PEA2
588	YER130C	chrv	-	421114	422446	421114	422446	1	421114,	422446,	COM2
588	YER159C-A	chrv	-	496801	498124	496801	498124	1	496801,	498124,	YER159C-A_CDS
588	YER137C	chrv	-	441372	441819	441372	441819	1	441372,	441819,	YER137C
588	YER165W	chrv	+	510372	512106	510372	512106	1	510372,	512106,	PAB1
588	YER152W-A	chrv	+	473484	474051	473484	474051	1	473484,	474051,	YER152W-A
588	YER133W	chrv	+	432494	433958	432494	433958	2	432494,433196,	432671,433958,	GLC7
588	YER162C	chrv	-	500629	502894	500629	502894	1	500629,	502894,	RAD4
588	YER150W	chrv	+	468369	468816	468369	468816	1	468369,	468816,	SPI1
588	YER137C-A	chrv	-	447701	449024	447701	449024	1	447701,	449024,	YER137C-A_CDS
588	YER123W	chrv	+	404812	406387	404812	406387	1	404812,	406387,	YCK3
588	YER142C	chrv	-	455145	456036	455145	456036	1	455145,	456036,	MAG1
588	YER165C-A	chrv	-	512626	512983	512626	512983	1	512626,	512983,	YER165C-A
588	YER121W	chrv	+	402374	402719	402374	402719	1	402374,	402719,	YER121W
588	YER126C	chrv	-	413393	414179	413393	414179	1	413393,	414179,	NSA2
588	YER119C-A	chrv	-	400866	401238	400866	401238	1	400866,	401238,	YER119C-A
588	YER144C	chrv	-	457805	460223	457805	460223	1	457805,	460223,	UBP5
588	YER163C	chrv	-	503083	503782	503083	503782	1	503083,	503782,	GCG1
588	YER143W	chrv	+	456318	457605	456318	457605	1	456318,	457605,	DDI1
588	YER132C	chrv	-	425187	430449	425187	430449	1	425187,	430449,	PMD1
588	YER157W	chrv	+	484787	487193	484787	487193	1	484787,	487193,	COG3
588	YER153C	chrv	-	474040	474805	474040	474805	1	474040,	474805,	PET122
588	YER167W	chrv	+	518215	520771	518215	520771	1	518215,	520771,	BCK2
588	YER147C-A	chrv	-	465202	465613	465202	465613	1	465202,	465613,	YER147C-A
588	YER141W	chrv	+	453458	454919	453458	454919	1	453458,	454919,	COX15
588	YER128W	chrv	+	415858	416470	415858	416470	1	415858,	416470,	VFA1
588	YER119C	chrv	-	399495	400842	399495	400842	1	399495,	400842,	AVT6
588	YER159C	chrv	-	491529	491958	491529	491958	1	491529,	491958,	BUR6
588	YER160C	chrv	-	492855	498124	492855	498124	2	492855,496822,	496821,498124,	YER160C_CDS
588	YER135C	chrv	-	437951	438344	437951	438344	1	437951,	438344,	YER135C
588	YER124C	chrv	-	407341	409063	407341	409063	1	407341,	409063,	DSE1
588	YER156C	chrv	-	483324	484341	483324	484341	1	483324,	484341,	YER156C
588	YER155C	chrv	-	476344	482848	476344	482848	1	476344,	482848,	BEM2
588	YER133W-A	chrv	+	437190	437532	437190	437532	1	437190,	437532,	YER133W-A
588	YER118C	chrv	-	397951	399055	397951	399055	1	397951,	399055,	SHO1
588	YER122C	chrv	-	402870	404352	402870	404352	1	402870,	404352,	GLO3
588	YER134C	chrv	-	437266	437803	437266	437803	1	437266,	437803,	YER134C
588	YER158W-A	chrv	+	491486	491702	491486	491702	1	491486,	491702,	YER158W-A
588	YER145C	chrv	-	460525	461740	460525	461740	1	460525,	461740,	FTR1
588	YER158C	chrv	-	488856	490578	488856	490578	1	488856,	490578,	YER158C
588	YER129W	chrv	+	417280	420709	417280	420709	1	417280,	420709,	SAK1
588	YER151C	chrv	-	469685	472424	469685	472424	1	469685,	472424,	UBP3
588	YER138W-A	chrv	+	449473	449578	449473	449578	1	449473,	449578,	YER138W-A
588	YER166W	chrv	+	512743	517459	512743	517459	1	512743,	517459,	DNF1
588	YER117W	chrv	+	396768	397653	396768	397653	2	396768,397281,	396810,397653,	RPL23B
588	YER127W	chrv	+	414480	415554	414480	415554	1	414480,	415554,	LCP5
588	YER146W	chrv	+	462584	462866	462584	462866	1	462584,	462866,	LSM5
588	YER138C	chrv	-	443755	449024	443755	449024	2	443755,447722,	447721,449024,	YER138C_CDS
588	YER154W	chrv	+	475019	476228	475019	476228	1	475019,	476228,	OXA1
588	YER168C	chrv	-	521028	522669	521028	522669	1	521028,	522669,	CCA1
588	YER120W	chrv	+	401134	401869	401134	401869	1	401134,	401869,	SCS2
588	YER137W-A	chrv	+	441574	441880	441574	441880	1	441574,	441880,	YER137W-A
588	YER136W	chrv	+	439615	440971	439615	440971	1	439615,	440971,	GDI1
588	YER116C	chrv	-	395347	396172	395347	396172	1	395347,	396172,	SLX8
588	YER147C	chrv	-	462967	464842	462967	464842	1	462967,	464842,	SCC4
588	YER145C-A	chrv	-	462385	462823	462385	462823	1	462385,	462823,	YER145C-A
588	YER139C	chrv	-	450562	451243	450562	451243	1	450562,	451243,	RTR1
589	YER186C	chrv	-	561704	562625	561704	562625	1	561704,	562625,	YER186C
589	YER172C	chrv	-	529529	536021	529529	536021	1	529529,	536021,	BRR2
589	YER189W	chrv	+	571154	571523	571154	571523	1	571154,	571523,	YER189W
589	YER178W	chrv	+	546816	548079	546816	548079	1	546816,	548079,	PDA1
589	YER171W	chrv	+	527081	529418	527081	529418	1	527081,	529418,	RAD3
589	YER187W	chrv	+	566229	566655	566229	566655	1	566229,	566655,	YER187W
589	YER190W	chrv	+	571479	576525	571479	576525	1	571479,	576525,	YRF1-2
589	YER188C-A	chrv	-	569607	569907	569607	569907	1	569607,	569907,	YER188C-A
589	YER183C	chrv	-	553333	553969	553333	553969	1	553333,	553969,	FAU1
589	YER180C	chrv	-	549723	550527	549723	550527	1	549723,	550527,	ISC10
589	YER175C	chrv	-	539463	540363	539463	540363	1	539463,	540363,	TMT1
589	YER190C-B	chrv	-	575679	576162	575679	576162	1	575679,	576162,	YER190C-B
589	YER170W	chrv	+	525973	526651	525973	526651	1	525973,	526651,	ADK2
589	YER182W	chrv	+	552524	553259	552524	553259	1	552524,	553259,	FMP10
589	YER176W	chrv	+	541689	545055	541689	545055	1	541689,	545055,	ECM32
589	YER181C	chrv	-	551472	551796	551472	551796	1	551472,	551796,	YER181C
589	YER180C-A	chrv	-	550864	551122	550864	551122	1	550864,	551122,	SLO1
589	YER172C-A	chrv	-	536274	536655	536274	536655	1	536274,	536655,	YER172C-A
589	YER190C-A	chrv	-	574803	575379	574803	575379	1	574803,	575379,	YER190C-A
589	YER188W	chrv	+	568039	568759	568039	568759	1	568039,	568759,	YER188W
589	YER184C	chrv	-	556295	558680	556295	558680	1	556295,	558680,	TOG1
589	YER179W	chrv	+	548420	549517	548420	549517	2	548420,548644,	548552,549517,	DMC1
589	YER174C	chrv	-	538433	539168	538433	539168	1	538433,	539168,	GRX4
589	YER185W	chrv	+	559453	560365	559453	560365	1	559453,	560365,	PUG1
589	YER177W	chrv	+	545610	546414	545610	546414	1	545610,	546414,	BMH1
589	YER175W-A	chrv	+	540649	540814	540649	540814	1	540649,	540814,	YER175W-A
589	YER173W	chrv	+	536299	538279	536299	538279	1	536299,	538279,	RAD24
73	YJL091C	chrx	-	261079	262552	261079	262552	1	261079,	262552,	GWT1
73	YJR125C	chrx	-	654736	655963	654736	655963	1	654736,	655963,	ENT3
73	YJL026C-A	chrx	-	393065	393287	393065	393287	1	393065,	393287,	YJL026C-A
73	YJL026W	chrx	+	392403	393603	392403	393603	1	392403,	393603,	RNR2
585	YJL155C	chrx	-	129284	130643	129284	130643	1	129284,	130643,	FBP26
585	YJL185C	chrx	-	82094	82976	82094	82976	1	82094,	82976,	ATG36
585	YJL204C	chrx	-	50628	53151	50628	53151	1	50628,	53151,	RCY1
585	YJL212C	chrx	-	33849	36249	33849	36249	1	33849,	36249,	OPT1
585	YJL168C	chrx	-	102226	104428	102226	104428	1	102226,	104428,	SET2
585	YJL192C	chrx	-	72709	73414	72709	73414	1	72709,	73414,	SOP4
585	YJL179W	chrx	+	88786	89116	88786	89116	1	88786,	89116,	PFD1
585	YJL219W	chrx	+	19496	21200	19496	21200	1	19496,	21200,	HXT9
585	YJL165C	chrx	-	106893	109461	106893	109461	1	106893,	109461,	HAL5
585	YJL206C	chrx	-	47658	49935	47658	49935	1	47658,	49935,	YJL206C
585	YJL222W	chrx	+	11474	16124	11474	16124	1	11474,	16124,	VTH2
585	YJL181W	chrx	+	85659	87495	85659	87495	1	85659,	87495,	YJL181W
585	YJL195C	chrx	-	69240	69942	69240	69942	1	69240,	69942,	YJL195C
585	YJL161W	chrx	+	117244	117787	117244	117787	1	117244,	117787,	FMP33
585	YJL159W	chrx	+	120448	121690	120448	121690	1	120448,	121690,	HSP150
585	YJL166W	chrx	+	106433	106718	106433	106718	1	106433,	106718,	QCR8
585	YJL200C	chrx	-	56443	58813	56443	58813	1	56443,	58813,	ACO2
585	YJL172W	chrx	+	97736	99467	97736	99467	1	97736,	99467,	CPS1
585	YJL209W	chrx	+	38004	39969	38004	39969	1	38004,	39969,	CBP1
585	YJL225C	chrx	-	465	6130	465	6130	2	465,4969,	4581,6130,	YJL225C
585	YJL188C	chrx	-	76201	76510	76201	76510	1	76201,	76510,	BUD19
585	YJL217W	chrx	+	23132	23729	23132	23729	1	23132,	23729,	REE1
585	YJL207C	chrx	-	41388	47433	41388	47433	1	41388,	47433,	LAA1
585	YJL171C	chrx	-	99703	100894	99703	100894	1	99703,	100894,	YJL171C
585	YJL191W	chrx	+	73786	74611	73786	74611	2	73786,74204,	73796,74611,	RPS14B
585	YJL178C	chrx	-	89281	90097	89281	90097	1	89281,	90097,	ATG27
585	YJL162C	chrx	-	113877	115629	113877	115629	1	113877,	115629,	JJJ2
585	YJL176C	chrx	-	92052	94530	92052	94530	1	92052,	94530,	SWI3
585	YJL221C	chrx	-	16766	18536	16766	18536	1	16766,	18536,	IMA4
585	YJL225W-A	chrx	+	828	1311	828	1311	1	828,	1311,	YJL225W-A
585	YJL214W	chrx	+	26886	28596	26886	28596	1	26886,	28596,	HXT8
585	YJL174W	chrx	+	95091	95922	95091	95922	1	95091,	95922,	KRE9
585	YJL186W	chrx	+	80154	81915	80154	81915	1	80154,	81915,	MNN5
585	YJL203W	chrx	+	53340	54183	53340	54183	1	53340,	54183,	PRP21
585	YJL213W	chrx	+	32162	33158	32162	33158	1	32162,	33158,	YJL213W
585	YJL175W	chrx	+	94048	94561	94048	94561	1	94048,	94561,	YJL175W
585	YJL189W	chrx	+	75932	76474	75932	76474	2	75932,76324,	75938,76474,	RPL39
585	YJL208C	chrx	-	40193	41183	40193	41183	1	40193,	41183,	NUC1
585	YJL210W	chrx	+	36918	37734	36918	37734	1	36918,	37734,	PEX2
585	YJL194W	chrx	+	69337	70879	69337	70879	1	69337,	70879,	CDC6
585	YJL158C	chrx	-	122264	122948	122264	122948	1	122264,	122948,	CIS3
585	YJL167W	chrx	+	105013	106072	105013	106072	1	105013,	106072,	ERG20
585	YJL169W	chrx	+	102098	102467	102098	102467	1	102098,	102467,	YJL169W
585	YJL182C	chrx	-	85434	85752	85434	85752	1	85434,	85752,	YJL182C
585	YJL222W-A	chrx	+	9451	9679	9451	9679	1	9451,	9679,	YJL222W-A
585	YJL222W-B	chrx	+	9345	9483	9345	9483	1	9345,	9483,	YJL222W-B
585	YJL220W	chrx	+	18242	18695	18242	18695	1	18242,	18695,	YJL220W
585	YJL199C	chrx	-	59855	60182	59855	60182	1	59855,	60182,	MBB1
585	YJL197W	chrx	+	63804	67569	63804	67569	1	63804,	67569,	UBP12
585	YJL202C	chrx	-	53942	54290	53942	54290	1	53942,	54290,	YJL202C
585	YJL187C	chrx	-	76802	79262	76802	79262	1	76802,	79262,	SWE1
585	YJL201W	chrx	+	54378	56178	54378	56178	1	54378,	56178,	ECM25
585	YJL170C	chrx	-	101149	101779	101149	101779	1	101149,	101779,	ASG7
585	YJL190C	chrx	-	74909	75302	74909	75302	1	74909,	75302,	RPS22A
585	YJL163C	chrx	-	111665	113333	111665	113333	1	111665,	113333,	YJL163C
585	YJL215C	chrx	-	26411	26771	26411	26771	1	26411,	26771,	YJL215C
585	YJL193W	chrx	+	71365	72574	71365	72574	1	71365,	72574,	YJL193W
585	YJL218W	chrx	+	21972	22563	21972	22563	1	21972,	22563,	YJL218W
585	YJL164C	chrx	-	109965	111159	109965	111159	1	109965,	111159,	TPK1
585	YJL197C-A	chrx	-	65804	66086	65804	66086	1	65804,	66086,	YJL197C-A
585	YJL183W	chrx	+	84067	85336	84067	85336	1	84067,	85336,	MNN11
585	YJL156C	chrx	-	126852	128952	126852	128952	1	126852,	128952,	SSY5
585	YJL184W	chrx	+	83447	83819	83447	83819	1	83447,	83819,	GON7
585	YJL205C	chrx	-	50138	50443	50138	50443	2	50138,50411,	50268,50443,	NCE101
585	YJL211C	chrx	-	36756	37200	36756	37200	1	36756,	37200,	YJL211C
585	YJL173C	chrx	-	96160	96529	96160	96529	1	96160,	96529,	RFA3
585	YJL198W	chrx	+	60843	63489	60843	63489	1	60843,	63489,	PHO90
585	YJL223C	chrx	-	8775	9138	8775	9138	1	8775,	9138,	PAU1
585	YJL216C	chrx	-	24340	26086	24340	26086	1	24340,	26086,	IMA5
585	YJL160C	chrx	-	117961	118825	117961	118825	1	117961,	118825,	YJL160C
585	YJL196C	chrx	-	67849	68782	67849	68782	1	67849,	68782,	ELO1
585	YJL180C	chrx	-	87582	88560	87582	88560	1	87582,	88560,	ATP12
585	YJL177W	chrx	+	90785	91657	90785	91657	2	90785,91411,	91094,91657,	RPL17B
585	YJL157C	chrx	-	123835	126328	123835	126328	1	123835,	126328,	FAR1
585	YJL156W-A	chrx	+	126603	126825	126603	126825	1	126603,	126825,	YJL156W-A
586	YJL122W	chrx	+	189715	190243	189715	190243	1	189715,	190243,	ALB1
586	YJL149W	chrx	+	137378	139370	137378	139370	1	137378,	139370,	DAS1
586	YJL142C	chrx	-	147818	148211	147818	148211	1	147818,	148211,	IRC9
586	YJL131C	chrx	-	164277	165348	164277	165348	1	164277,	165348,	AIM23
586	YJL125C	chrx	-	185527	186679	185527	186679	1	185527,	186679,	GCD14
586	YJL113W	chrx	+	198677	203325	198677	203325	2	198677,198999,	198998,203325,	YJL113W_CDS
586	YJL103C	chrx	-	229024	230881	229024	230881	1	229024,	230881,	GSM1
586	YJL134W	chrx	+	158187	159417	158187	159417	1	158187,	159417,	LCB3
586	YJL126W	chrx	+	184500	185424	184500	185424	1	184500,	185424,	NIT2
586	YJL150W	chrx	+	137122	137425	137122	137425	1	137122,	137425,	YJL150W
586	YJL104W	chrx	+	227326	227776	227326	227776	1	227326,	227776,	PAM16
586	YJL129C	chrx	-	173598	177306	173598	177306	1	173598,	177306,	TRK1
586	YJL136W-A	chrx	+	156168	156252	156168	156252	1	156168,	156252,	YJL136W-A
586	YJL092W	chrx	+	257422	260947	257422	260947	1	257422,	260947,	SRS2
586	YJL146W	chrx	+	143291	144701	143291	144701	1	143291,	144701,	IDS2
586	YJL095W	chrx	+	247254	251691	247254	251691	1	247254,	251691,	BCK1
586	YJL130C	chrx	-	165722	172752	165722	172367	1	165722,	172367,	URA2
586	YJL100W	chrx	+	237262	239086	237262	239086	1	237262,	239086,	LSB6
586	YJL116C	chrx	-	193859	194873	193859	194873	1	193859,	194873,	NCA3
586	YJL139C	chrx	-	151712	152999	151712	152999	1	151712,	152999,	YUR1
586	YJL127W-A	chrx	+	180193	180310	180193	180310	1	180193,	180310,	YJL127W-A
586	YJL109C	chrx	-	211999	217309	211999	217309	1	211999,	217309,	UTP10
586	YJL096W	chrx	+	246489	246975	246489	246975	1	246489,	246975,	MRPL49
586	YJL154C	chrx	-	131100	133935	131100	133935	1	131100,	133935,	VPS35
586	YJL123C	chrx	-	188003	189440	188003	189440	1	188003,	189440,	MTC1
586	YJL143W	chrx	+	147100	147577	147100	147577	1	147100,	147577,	TIM17
586	YJL153C	chrx	-	134331	135933	134331	135933	1	134331,	135933,	INO1
586	YJL119C	chrx	-	191571	191895	191571	191895	1	191571,	191895,	YJL119C
586	YJL105W	chrx	+	225054	226737	225054	226737	1	225054,	226737,	SET4
586	YJL112W	chrx	+	205304	207449	205304	207449	1	205304,	207449,	MDV1
586	YJL147C	chrx	-	141418	142567	141418	142567	1	141418,	142567,	YJL147C
586	YJL140W	chrx	+	150960	151626	150960	151626	1	150960,	151626,	RPB4
586	YJL137C	chrx	-	154984	156127	154984	156127	1	154984,	156127,	GLG2
586	YJL127C	chrx	-	182297	184220	182297	184220	1	182297,	184220,	SPT10
586	YJL127C-B	chrx	-	181550	181709	181550	181709	1	181550,	181709,	YJL127C-B
586	YJL098W	chrx	+	242081	245258	242081	245258	1	242081,	245258,	SAP185
586	YJL101C	chrx	-	234319	236356	234319	236356	1	234319,	236356,	GSH1
586	YJL115W	chrx	+	196286	197126	196286	197126	1	196286,	197126,	ASF1
586	YJL138C	chrx	-	153503	154691	153503	154691	1	153503,	154691,	TIF2
586	YJL093C	chrx	-	254736	256812	254736	256812	1	254736,	256812,	TOK1
586	YJL120W	chrx	+	191021	191345	191021	191345	1	191021,	191345,	YJL120W
586	YJL152W	chrx	+	136173	136533	136173	136533	1	136173,	136533,	YJL152W
586	YJL144W	chrx	+	146358	146673	146358	146673	1	146358,	146673,	YJL144W
586	YJL133W	chrx	+	160618	161563	160618	161563	1	160618,	161563,	MRS3
586	YJL111W	chrx	+	207876	209529	207876	209529	1	207876,	209529,	CCT7
586	YJL097W	chrx	+	245590	246244	245590	246244	1	245590,	246244,	PHS1
586	YJL136C	chrx	-	156549	157273	156549	157273	2	156549,157249,	156789,157273,	RPS21B
586	YJL124C	chrx	-	187125	187644	187125	187644	1	187125,	187644,	LSM1
586	YJL118W	chrx	+	191638	192298	191638	192298	1	191638,	192298,	YJL118W
586	YJL106W	chrx	+	221389	223327	221389	223327	1	221389,	223327,	IME2
586	YJL148W	chrx	+	140436	141138	140436	141138	1	140436,	141138,	RPA34
586	YJL133C-A	chrx	-	159622	159847	159622	159847	1	159622,	159847,	YJL133C-A
586	YJL141C	chrx	-	147966	150390	147966	150390	1	147966,	150390,	YAK1
586	YJL132W	chrx	+	161913	164166	161913	164166	1	161913,	164166,	YJL132W
586	YJL128C	chrx	-	178096	180103	178096	180103	1	178096,	180103,	PBS2
586	YJL114W	chrx	+	197914	198595	197914	198595	1	197914,	198595,	YJL114W_CDS
586	YJL107C	chrx	-	218852	220016	218852	220016	1	218852,	220016,	YJL107C
586	YJL099W	chrx	+	239413	241654	239413	241654	1	239413,	241654,	CHS6
586	YJL102W	chrx	+	231300	233760	231300	233760	1	231300,	233760,	MEF2
586	YJL094C	chrx	-	251820	254442	251820	254442	1	251820,	254442,	KHA1
586	YJL121C	chrx	-	190373	191090	190373	191090	1	190373,	191090,	RPE1
586	YJL135W	chrx	+	157876	158194	157876	158194	1	157876,	158194,	YJL135W
586	YJL145W	chrx	+	145159	146044	145159	146044	1	145159,	146044,	SFH5
586	YJL151C	chrx	-	136371	136773	136371	136773	1	136371,	136773,	SNA3
586	YJL117W	chrx	+	192530	193466	192530	193466	1	192530,	193466,	PHO86
586	YJL108C	chrx	-	217704	218856	217704	218856	1	217704,	218856,	PRM10
586	YJL110C	chrx	-	209921	211577	209921	211577	1	209921,	211577,	GZF3
587	YJL082W	chrx	+	281184	283380	281184	283380	1	281184,	283380,	IML2
587	YJL077C	chrx	-	294665	295061	294665	295061	1	294665,	295061,	ICS3
587	YJL070C	chrx	-	307970	310637	307970	310637	1	307970,	310637,	YJL070C
587	YJL077W-B	chrx	+	294046	294145	294046	294145	1	294046,	294145,	YJL077W-B
587	YJL053W	chrx	+	335897	337037	335897	337037	1	335897,	337037,	PEP8
587	YJL031C	chrx	-	386367	387438	386367	387438	2	386367,387435,	387348,387438,	BET4
587	YJL085W	chrx	+	272826	274698	272826	274698	1	272826,	274698,	EXO70
587	YJL062W-A	chrx	+	316722	316980	316722	316980	1	316722,	316980,	COA3
587	YJL062W	chrx	+	317283	319776	317283	319776	1	317283,	319776,	LAS21
587	YJL074C	chrx	-	299156	302849	299156	302849	1	299156,	302849,	SMC3
587	YJL088W	chrx	+	268798	269815	268798	269815	1	268798,	269815,	ARG3
587	YJL044C	chrx	-	358299	359676	358299	359676	1	358299,	359676,	GYP6
587	YJL028W	chrx	+	391310	391646	391310	391646	1	391310,	391646,	YJL028W
587	YJL036W	chrx	+	378824	380096	378824	380096	1	378824,	380096,	SNX4
587	YJL081C	chrx	-	283801	285271	283801	285271	1	283801,	285271,	ARP4
587	YJL071W	chrx	+	306131	307856	306131	307856	1	306131,	307856,	ARG2
587	YJL054W	chrx	+	334264	335701	334264	335701	1	334264,	335701,	TIM54
587	YJL032W	chrx	+	386347	386662	386347	386662	1	386347,	386662,	YJL032W
587	YJL084C	chrx	-	274861	278002	274861	278002	1	274861,	278002,	ALY2
587	YJL051W	chrx	+	339786	342255	339786	342255	1	339786,	342255,	IRC8
587	YJL050W	chrx	+	342521	345743	342521	345743	1	342521,	345743,	MTR4
587	YJL061W	chrx	+	320015	322157	320015	322157	1	320015,	322157,	NUP82
587	YJL075C	chrx	-	298459	298876	298459	298876	1	298459,	298876,	APQ13
587	YJL043W	chrx	+	360129	360903	360129	360903	1	360129,	360903,	YJL043W
587	YJL077W-A	chrx	+	294798	294885	294798	294885	1	294798,	294885,	YJL077W-A
587	YJL080C	chrx	-	285557	289226	285557	289226	1	285557,	289226,	SCP160
587	YJL052C-A	chrx	-	337883	338003	337883	338003	1	337883,	338003,	YJL052C-A
587	YJL049W	chrx	+	345972	347325	345972	347325	1	345972,	347325,	YJL049W
587	YJL055W	chrx	+	333356	334094	333356	334094	1	333356,	334094,	YJL055W
587	YJL037W	chrx	+	376661	377336	376661	377336	1	376661,	377336,	IRC18
587	YJL078C	chrx	-	291335	293981	291335	293981	1	291335,	293981,	PRY3
587	YJL027C	chrx	-	391832	392249	391832	392249	1	391832,	392249,	YJL027C
587	YJL047C	chrx	-	349579	352108	349579	352108	1	349579,	352108,	RTT101
587	YJL038C	chrx	-	375114	375774	375114	375774	1	375114,	375774,	LOH1
587	YJL065C	chrx	-	315053	315557	315053	315557	1	315053,	315557,	DLS1
587	YJL079C	chrx	-	289874	290774	289874	290774	1	289874,	290774,	PRY1
587	YJL072C	chrx	-	305220	305862	305220	305862	1	305220,	305862,	PSF2
587	YJL042W	chrx	+	361248	365445	361248	365445	1	361248,	365445,	MHP1
